"nie:identifier","nie:title","location","Strike",,"Azimuth",,"Angle",,"Length",,"Depth",,"Width",,"Slip",,,"CenosoicSlip",,"CenosoicSlip",,"reliabilityClass","Rate",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Feature",,"Activity",,,,,,,,"Event",,"Event",,"Event",,"slip_rate_mm_year",,"averaged_slip_rate_mm_year",,"recurrence_interval",,"potential_ms_max",,"potential_mw_max",,"elapsed_time_years",,"associatedCSS","associatedIGGSS","isActiveFault","Complier","nie:created"
,,,"value","quality","value","quality","value","quality","value","quality","value","quality","value","quality","type","quality","value","type=Lateral",,"type=vertical",,,"value","grade","type=Geomorphological",,"type=Geophysical",,"type=EngineeringGeological",,"type=Gydrogeological",,"type=Meteorological",,"type=StructuralGeological",,"type=Paleoseismological",,"type=Seismological",,"value","degree","EventAge",,"EventAge",,"EventAge",,"type=VerticalMaxSlip",,"type=LateralMaxSlip",,"type=TotalMaxSlip",,"value","quality","value","quality","value","quality","value","quality","value","quality","value","quality",,,,"foaf:name",
,,,,,,,,,,,,,,,,,,"value","quality","value","quality",,,,"value","grade","value","grade","value","grade","value","grade","value","grade","value","grade","value","grade","value","grade",,,"type=LastActivationAge",,"type=LastHistoricalEathquake",,"type=AbsoluteDeformationAge",,"value","quality","value","quality","value","quality",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value","index","value","quality","value","quality",,,,,,,,,,,,,,,,,,,,,,,
"ID","Name","Location","Strike","Strike_Q","Dip_azimuth","Dip_azimuth_Q","Dip_angle","Dip_angle_Q","Length_km","Length_Q","Depth_km","Depth_Q","Width_damage_zone_km","Width_damage_zone_Q","Slip_sense","Slip_sense_Q","Slip_sense_Index","Total_Cenozoic_lateral_slip_m","Total_Cenozoic_lateral_slip_Q","Total_Cenozoic_vertical_slip_m","Total_Cenozoic_vertical_slip_Q","Reliability_class","Slip_rate_features","Slip_rate_grade","Geomorphological_features","Geomorphological_grade","Geophysical_features","Geophysical_grade","Engineering_geological_features","Engineering_geological_grade","Gydrogeological_features","Gydrogeological_grade","Meteorological_features","Meteorological_grade","Structural_geological_features","Structural_geological_grade","Paleoseismological_features","Paleoseismological_grade","Seismological_features","Seismological_grade","Total_activity_grade","Activity_degree","Last_activation_age","Last_activation_age_index","Last_historical_earthquake","Last_historical_earthquake_Q","Absolute_deformation_age","Absolute_deformation_age_Q","Vertical_max_slip_per_event_m","Vertical_max_slip_per_event_Q","Lateral_max_slip_per_event_m","Lateral_max_slip_per_event_Q","Total_max_slip_per_event_m","Total_max_slip_per_event_Q","Slip_rate_mm_year","Slip_rate_Q","Averaged_slip_rate_mm_year","Averaged_slip_rate_Q","Recurrence_interval","Recurrence_interval_Q","Potential_Ms_max","Potential_Ms_max_Q","Potential_Mw_max","Potential_Mw_max_Q","Elapsed_time_years","Elapsed_time_Q","Associated_CSS","Associated_IGGSS","Seismic_activity_of_fault","Compiler","Date"
"RUAF_18","Охотничий","В долине р. Иркут, в районе хр. Быстринская грива",286,"ЭЗ",16,"ЛС",47,"ЛС","10.8","ЭЗ",,,"1.08","АС",,,0,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"слабая","Плиоценовое",0,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_19","Анчукский","В Быстринской локальной впадине в Тункинской долине",278,"ЛС",188,"ЛС",63,"ЛС","13.99","ЛС",,,"1.4","АС",,,13,,,,,1,"0-0.99",1,"Отдельные слабо выраженные линеаменты на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_20","Зуркузунский","В бассейне р. Иркут",271,"ЛС",181,"ЛС",85,"ЛС","13.23","ЛС",,,"1.32","АС",,,13,,,,,1,,0,"Серия мелких уступов и речных линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_21","Илтыкшинский","В хребте Тункинские гольцы вдоль долины р. Илтыкшин",320,"ЛС",,,,,"18.28","ЛС",,,"1.83","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_22","Левошумакский","В хребте Тункинские гольцы в бассейне р. Шумак",60,"ЛС",,,,,"16.24","ЛС",,,"1.62","АС",,,13,,,,,2,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,"Горячие источники ""Шумакские"" с Т=39: 2 балла",2,,0,,0,,0,,0,3,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_23","Хубытынский","В хребте Тункинские гольцы",345,"ЛС",75,"ЛС",75,"НД","21.83","ЛС",,,"2.18","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_24-1","Ехэгэр-Илтыкшинский","Тункинская впадина, восточная часть Ниловского отрога",318,"ЛС",48,"ЛС",85,"ЛС","17.43","ЛС",,,"1.74","АС",,,13,,,,,1,,0,"Уступ на топоосновах:  1 балл",1,,0,,0,,0,,0,,0,,0,"4 землетрясения с М>=3.3 (K>=10): 5 баллов; К=11.1, М=3.94: 3 балла",8,9,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_24-2","Ехэгэр-Илтыкшинский","В хребте Тункинские гольцы",315,"ЛС",45,"ЛС",85,"ЛС","20.61","ЛС",,,"2.06","АС",,,13,,,,,1,,0,"Серия уступов на топоосновах:  1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_25","Ганга-Шумакский","В хребте Тункинские гольцы",315,"ЛС",,,,,"15.73","ЛС",,,"1.57","АС",,,13,,,,,1,,0,"Серия уступов на топоосновах:  1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_26","Булык-Шумакский","В хребте Тункинские гольцы",315,"ЛС",,,,,"18.79","ЛС",,,"1.88","АС",,,13,,,,,2,,0,"Серия уступов на топоосновах:  1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_27-1","Тунка-Зунхандагайский","Вдоль долины р. Тунка в Тункинской впадине",320,"ЛС",50,"ЛС",80,"ЛС","15.54","ЛС",,,"1.55","АС",,,13,,,,,1,"0-0.99",1,"Линеамент на топоосновах: 1 балл",1,"Изгибы кровли и подошвы геоэлектрических слоев: 1 балл",1,,0,,0,,0,"Сейсмиты в голоценовых суглинках. песках. супесях. палеопочвах: 5 баллов",5,,0,,0,8,"Средняя","Плейстоценовое",3,,,"2450±75 лет назад  по 14С","НД",0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_27-2","Тунка-Зунхандагайский","Вдоль долины р. Зун-Хандагай в Тункинской впадине и Тункинском хребте",324,"ЛС",54,"ЛС",75,"ЛС","16.08","ЛС",,,"1.61","АС",,,13,,,,,1,"0-0.99",1,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","18.03.2011"
"RUAF_28","Солта-Ихе-Ухгуньский","Вдоль р. Ихэ-Ухгунь других ручьев в Тункинском хребте",303,"ЭЗ",,,,,"23.74","ЭЗ",,,"2.37","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"2 землетрясения с М>=3.3: 3 балла; K=10, Ms=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","19.03.2011"
"RUAF_29-1","Янгарсык-Архатский","В хребте Тункинские гольцы",85,"ЭЗ",,,,,"33.74","ЭЗ",,,"3.37","АС","Левый сдвиг","ЭЗ",11,,,,,2,,0,"Серия мелких уступов и долин: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3: 3 балла; K=11.3, M=4.06: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","19.03.2011"
"RUAF_29-2","Янгарсык-Архатский","В хребте Тункинские гольцы",72,"ЭЗ",,,,,"4.32","ЭЗ",,,"0.43","АС","Левый сдвиг","ЭЗ",11,,,,,2,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","19.03.2011"
"RUAF_30","Ара-Хонголдай-Ошейский","В хребте Тункинские гольцы",85,"ЛС",,,,,"16.29","ЛС",,,"1.63","АС",,,13,,,,,1,,0,"Серия мелких уступов: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","19.03.2011"
"RUAF_31","Бого-Булнайский","В хребте Тункинские гольцы",305,"ЛС",,,,,"21.94","ЛС",,,"2.19","АС","Взброс","ЛС",6,,,,,2,,0,"Серия мелких уступов и долина на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"2 землетрясения с М>=3.3: 3 балла; K=10, Ms=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","19.03.2011"
"RUAF_32","Кхер-Ара-Ошейский","В хребте Тункинские гольцы",307,"ЛС",,,,,"12.29","ЭЗ",,,"1.23","АС",,,13,,,,,2,,0,"Серия линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","19.03.2011"
"RUAF_33","Китой-Шарагольский","В хребте Тункинские гольцы",310,"ЭЗ",,,,,"8.4","ЭЗ",,,"0.84","АС",,,13,,,,,2,,0,"Речной линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","19.03.2011"
"RUAF_34","Ара-Ошейский","В хребте Тункинские гольцы",38,"ЭЗ",,,,,"16.43","ЭЗ",,,"1.64","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","20.03.2011"
"RUAF_35","Верхнешумакский","В хребте Тункинские гольцы",276,"ЭЗ",,,,,"2.59","ЭЗ",,,"0.26","АС",,,13,,,,,2,,0,"Мелкий линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","20.03.2011"
"RUAF_36","Ихэ-Ухгунский","Тункинский хребет, верховье р. Ихэ-Ухгунь",91,"ЛС",181,"ЛС",37,"ЛС",10,"ЭЗ",,,1,"АС","Левый сдвиго-взброс","ЛС",7,,,,,1,,0,"Линеамент на топоосновах: 1 балл; уступ на местности: 2 балла",3,,0,,0,,0,,0,,0,"ПСД Ихэ-Ухгунский. L=3.5 км. Dv=8 м (?). Dh=8 (?) [4]: 3 балла",3,,0,6,"средняя","Голоценовое",2,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Да","Лунина О.В.","24.06.2014"
"RUAF_37","Тумелик-Бурухтуйский","Вдоль долин р. Бурухтуй и Тумелик в Тункинском хребте",305,"ЭЗ",215,"ЛС",65,"ЛС","26.73","ЭЗ",,,"2.67","АС",,,13,,,,,1,"0-0.99",1,"Линеамент на топоосновах: 1 балл;",1,,0,,0,,0,,0,,0,,0,,0,2,"Слабая","Плейстоценовое",3,,,,,0,,0,,0,,"0-0.99","ЛС","0.5","ЛС",,,0,,0,,,,,,"Нет","Лунина О.В.","20.03.2011"
"RUAF_38","Безымянный-1","Вдоль правого притока р. Иркут в районе Мондинской впадины",350,"ЭЗ",,,,,"4.35","ЭЗ",,,"0.44","АС","Правый сдвиг","ЭЗ",12,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","20.03.2011"
"RUAF_39","Безымянный-2","В хребте Хамар-Дабан",57,"ЛС",328,"ЛС",65,"ЛС","24.5","ЭЗ",,,"2.45","АС",,,13,,,,,1,,0,"Серия мелких линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","20.03.2011"
"RUAF_40","Хохорзонский","В хребте Хамар-Дабан",70,"ЛС",160,"ЛС",75,"ЛС","15.29","ЛС",,,"1.53","АС",,,13,,,,,1,,0,"Выстраивание мелких форм рельефа: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.03.2011"
"RUAF_41","Иркут-Ихесарамский","В бассейне р. Иркут и вдоль р. Ихесарам",78,"ЭЗ",168,"ЛС",60,"ЛС","27.37","ЭЗ",,,"2.74","АС",,,13,,,,,1,,0,"Серия мелких речных линеаментов и линейных форм рельефа на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.03.2011"
"RUAF_42","Ильчирский-1","Юго-восточный борт оз. Ильчир",42,"ЛС",312,"ЛС",50,"ЛС","18.20","ЛС",,,"1.82","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл; уступ на местности: 2 балла",3,,0,,0,,0,,0,,0,,0,,0,3,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.03.2011"
"RUAF_43","Толтынский","Вдоль долины р. Толта (верховье) в хребте Тункинские гольцы",345,"ЭЗ",,,,,"10.31","ЭЗ",,,"1.03","АС",,,13,,,,,2,,0,"Линеамент рельефа на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=11, М=3.9: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.03.2011"
"RUAF_44","Толта-Жохойский","В районе хребтов Тункинские гольцы и Тункинские белки",279,"ЭЗ",9,"ЛС",70,"ЛС","36.74","ЭЗ",,,"3.67","АС",,,13,,,,,1,,0,"Серия линейных уступов и долин: 1 балл",1,,0,,0,,0,,0,,0,,0,"2 землетрясения с М>=3.3: 3 балла; К=11. М=3.9: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.03.2011"
"RUAF_45","Усть-Тумеликский","Вдоль р. Иркут и его левого притока Тумелик в районе устья",30,"ЛС",300,"ЛС",85,"ЛС","10.12","ЛС",,,"1.01","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл;",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.03.2011"
"RUAF_46","Бутугол-Иркутный","Вдоль долин рек Большой Буту-Гол, Белый Иркут, Буговек в хребтах Большой Саянский и Тункинские гольцы",271,"ЛС",181,"ЛС",85,"ЛС","43.87","ЭЗ",,,"4.39","АС",,,13,,,,,1,,0,"Серия уступов и долин: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=12, М=4.4: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.03.2011"
"RUAF_47","Яминшинский","В районе утеса Яминш вдоль долины р. Иркут",300,"ЛС",210,"ЛС",50,"ЛС","10.85","ЭЗ",,,"1.09","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","29.03.2011"
"RUAF_48","Окинский","Восточные Саяны, вдоль верховьев р. Ока",290,"ЭЗ",200,"ЛС",70,"ЛС","39.5","ЭЗ",,,"3.95","АС",,,0,,,,,1,,0,"Линеамент рельефа и речной сети на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"2 землетрясения с М>=3.3: 3 балла; К=11. М=3.9: 3 балла",6,7,"средняя","Плиоценовое",0,,,,,0,,0,,0,,,,0,,,,"6.5","ЛС",0,,,,"Сархой-Окинский",,"Да","Лунина О.В.","30.09.2014"
"RUAF_49","Урда-Гарганский","Восточные Саяны,  вдоль р. Урда-Гарган",290,"ЭЗ",20,"ЛС",55,"ЛС","32.35","ЭЗ",,,"3.24","АС",,,13,,,,,1,,0,"Речной линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_50","Верхнегарганский","Восточные Саяны, верховье р. Гарган",300,"ЭЗ",210,"ЛС",83,"ЛС","16.62","ЭЗ",,,"1.66","АС",,,13,,,,,1,,0,"Серия речных линеаментов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_51-1","Ильчирский-2","Северо-западный борт оз. Ильчир и  далее на северо-восток от озера",54,"ЭЗ",144,"ЛС",50,"ЛС","19.26","ЭЗ",,,"1.93","АС",,,13,,,,,1,,0,"Линеамент рельефа  на топоосновах и уступ на местности: 1 балл",3,,0,,0,,0,,0,,0,,0,,0,3,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_51-2","Ильчирский-2","Северо-западный борт оз. Ильчир",54,"ЭЗ",144,"ЛС",50,"ЛС","5.72","ЭЗ",,,"0.57","АС",,,13,,,,,1,,0,"Линеамент рельефа  на топоосновах и уступ на местности: 1 балл",3,,0,,0,,0,,0,,0,,0,,0,3,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_52","Дунда-Гарганский","Вдоль р. Дунда-Гарган и 1-го левого притока р. Урик",304,"ЭЗ",,,,,"20.93","ЭЗ",,,"2.09","АС",,,13,,,,,2,,0,"Речной линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_53","Иркут-Гарганский","Район устья р. Гарган, правого притока р. Иркут",25,"ЭЗ",295,"ЛС",50,"ЛС","12.79","ЭЗ",,,"1.28","АС",,,13,,,,,1,,0,"Серия уступов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_54","Тумелик-Сусерский","Восточный Саян, в районе верховьев р. Иркут и горы Тимелик с абс.отм. 2368",80,"ЭЗ",170,"ЛС",77,"ЛС","10.02",,,,1,"АС",,,13,,,,,1,,0,"Уступ на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_55","Малобутунский","Вдоль р. Малый Буту поперек хребта Мунку-Сардык",1,"ЭЗ",,,,,"20.27","ЭЗ",,,"2.03","АС",,,13,,,,,2,,0,"Речной линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=10, М=3.3: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_56","Хоре-Белоиркутный","В районе северного склона хребта Мунку-Сардык (Большой Саянский)",310,"ЭЗ",,,,,"37.27","ЭЗ",,,"3.73","АС",,,13,,,,,2,,0,"Серия мелких речных линеаментов и уступов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3 (K>=10): 3 балла; К=12, М=4.4: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_57","Шерэндитэ-Бутугольский","Вдоль р. Большой-Буту-Гола, правого притока р. Хоре и р. Шерэндитогол, правого притока Урда-Боксон, севернее хребта Мунку-Сардык",308,"ЭЗ",,,,,"16.82","ЭЗ",,,"1.68","АС",,,13,,,,,2,,0,"Серия уступов на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_58","Улзыта-Урикский","Вдоль р. Урик и р. Улзыта, правого притока р. Ока",70,"ЭЗ",,,,,"36.41","ЭЗ",,,"3.64","АС",,,13,,,,,1,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_59","Тустукский","Вдоль р. Тустук, левого притока р. Сорок",280,"ЭЗ",189,"ЛС",,,"27.7","ЭЗ",,,"2.77","АС",,,0,,,,,1,"1-4.99",3,"Уступ на топоосновах: 1 балл; уступ на местности: 2 балла",3,,0,,0,,0,,0,,0,"ПСД Тустук; L=6 км; Dv=4 м: 3 балла",3,,0,9,"средняя","Голоценовое",2,,,,,4,"ЛС",0,,4,"АС","1-4.99","ЛС",3,"ЛС",,,7,"ЛС",0,,,,"------","Тустукский","Да","Лунина О.В.","03.09.2014"
"RUAF_60","Убэр-Баргутэйский","Вдоль притока Убэр-Баргутэй, правого притока р. Урик",330,"ЭЗ",,,,,"15.58","ЭЗ",,,"1.56","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_61","Верхнехоньчинский","Вдоль р. Хоньчин",315,"ЭЗ",,,,,"16.37","ЭЗ",,,"1.64","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",3,,0,,0,,0,,0,,0,,0,,0,3,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_62-1","Амбартагол-Урикский","Вдоль р. Амбарта-Гол, правого притока р. Урик",352,"ЭЗ",,,,,"16.29","ЭЗ",,,"1.63","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_62-2","Амбартагол-Урикский","Вдоль р. Урик",7,"ЭЗ",,,,,"13.31","ЭЗ",,,"1.33","АС",,,13,,,,,2,,0,"Линеамент на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,,0,1,"Слабая","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
"RUAF_63","Янхорский","Вдоль р. Янхор, правого притока р. Урик",38,"ЭЗ",,,,,"22.03","ЭЗ",,,"2.2","АС",,,13,,,,,2,,0,"Линеамент речной сети на топоосновах: 1 балл",1,,0,,0,,0,,0,,0,,0,"5 землетрясений с М>=3.3: 5 баллов;  К=12, М=4.4: 3 баллов",8,9,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,"Янхорский",,"Да","Лунина О.В.","30.03.2011"
"RUAF_64","Ара-Шигнинский","Вдоль р. Ара-Шигна, левого притока р. Урик и других речных линеаментов",300,"ЭЗ",,,,,"26.55","ЭЗ",,,"2.66","АС",,,13,,,,,2,,0,"Серия линеаментов речной сети: 1 балл",1,,0,,0,,0,,0,,0,,0,"1 землетрясение с М>=3.3: 3 балла; K=11.9, M=4.4: 3 балла",6,7,"Средняя","Плиоценовое",4,,,,,0,,0,,0,,,,0,,,,0,,0,,,,,,"Нет","Лунина О.В.","30.03.2011"
